Codigo_Venda,ID_Produto,Quantidade_Venda,Preco_Unitario,Custo_Frete,Data_Venda
SO70823,214,1,34.99,0.8748,2013-11-15 0:00
SO70936,214,1,34.99,0.8748,2013-11-16 0:00
SO70937,214,1,34.99,0.8748,2013-11-16 0:00
SO71092,214,1,34.99,0.8748,2013-11-18 0:00
SO71152,214,1,34.99,0.8748,2013-11-20 0:00
SO71157,214,1,34.99,0.8748,2013-11-20 0:00
SO71225,214,1,34.99,0.8748,2013-11-21 0:00
SO71263,214,1,34.99,0.8748,2013-11-21 0:00
SO71431,214,1,34.99,0.8748,2013-11-24 0:00
SO71545,214,1,34.99,0.8748,2013-11-25 0:00
SO71605,214,1,34.99,0.8748,2013-11-26 0:00
SO71607,214,1,34.99,0.8748,2013-11-26 0:00
SO71688,214,1,34.99,0.8748,2013-11-27 0:00
SO71750,214,1,34.99,0.8748,2013-11-28 0:00
SO72191,214,1,34.99,0.8748,2013-12-03 0:00
SO72192,214,1,34.99,0.8748,2013-12-03 0:00
SO72333,214,1,34.99,0.8748,2013-12-04 0:00
SO72413,214,1,34.99,0.8748,2013-12-05 0:00
SO72444,214,1,34.99,0.8748,2013-12-06 0:00
SO72490,214,1,34.99,0.8748,2013-12-06 0:00
SO72701,214,1,34.99,0.8748,2013-12-09 0:00
SO72730,214,1,34.99,0.8748,2013-12-10 0:00
SO72775,214,1,34.99,0.8748,2013-12-10 0:00
SO72860,214,1,34.99,0.8748,2013-12-12 0:00
SO72962,214,1,34.99,0.8748,2013-12-13 0:00
SO73014,214,1,34.99,0.8748,2013-12-13 0:00
SO73161,214,1,34.99,0.8748,2013-12-15 0:00
SO73183,214,1,34.99,0.8748,2013-12-15 0:00
SO73238,214,1,34.99,0.8748,2013-12-16 0:00
SO73338,214,1,34.99,0.8748,2013-12-18 0:00
SO73342,214,1,34.99,0.8748,2013-12-18 0:00
SO73720,214,1,34.99,0.8748,2013-12-23 0:00
SO73787,214,1,34.99,0.8748,2013-12-23 0:00
SO73918,214,1,34.99,0.8748,2013-12-25 0:00
SO73922,214,1,34.99,0.8748,2013-12-25 0:00
SO74004,214,1,34.99,0.8748,2013-12-26 0:00
SO74032,214,1,34.99,0.8748,2013-12-27 0:00
SO51177,217,1,34.99,0.8748,2012-12-28 0:00
SO51189,217,1,34.99,0.8748,2012-12-29 0:00
SO51255,217,1,34.99,0.8748,2013-01-01 0:00
SO51446,217,1,34.99,0.8748,2013-01-13 0:00
SO51470,217,1,34.99,0.8748,2013-01-15 0:00
SO51876,217,1,34.99,0.8748,2013-01-28 0:00
SO52065,217,1,34.99,0.8748,2013-02-01 0:00
SO52071,217,1,34.99,0.8748,2013-02-01 0:00
SO52367,217,1,34.99,0.8748,2013-02-07 0:00
SO52670,217,1,34.99,0.8748,2013-02-13 0:00
SO52847,217,1,34.99,0.8748,2013-02-16 0:00
SO53061,217,1,34.99,0.8748,2013-02-20 0:00
SO53136,217,1,34.99,0.8748,2013-02-22 0:00
SO53331,217,1,34.99,0.8748,2013-02-25 0:00
SO53349,217,1,34.99,0.8748,2013-02-26 0:00
SO53354,217,1,34.99,0.8748,2013-02-26 0:00
SO53670,217,1,34.99,0.8748,2013-03-01 0:00
SO53720,217,1,34.99,0.8748,2013-03-02 0:00
SO53773,217,1,34.99,0.8748,2013-03-03 0:00
SO53862,217,1,34.99,0.8748,2013-03-04 0:00
SO53929,217,1,34.99,0.8748,2013-03-06 0:00
SO53977,217,1,34.99,0.8748,2013-03-07 0:00
SO54108,217,1,34.99,0.8748,2013-03-09 0:00
SO54236,217,1,34.99,0.8748,2013-03-11 0:00
SO54316,217,1,34.99,0.8748,2013-03-13 0:00
SO54430,217,1,34.99,0.8748,2013-03-15 0:00
SO54595,217,1,34.99,0.8748,2013-03-18 0:00
SO54665,217,1,34.99,0.8748,2013-03-19 0:00
SO54760,217,1,34.99,0.8748,2013-03-20 0:00
SO54805,217,1,34.99,0.8748,2013-03-21 0:00
SO55179,217,1,34.99,0.8748,2013-03-29 0:00
SO55222,217,1,34.99,0.8748,2013-03-29 0:00
SO55371,217,1,34.99,0.8748,2013-03-30 0:00
SO55495,217,1,34.99,0.8748,2013-04-01 0:00
SO55559,217,1,34.99,0.8748,2013-04-03 0:00
SO55684,217,1,34.99,0.8748,2013-04-05 0:00
SO55799,217,1,34.99,0.8748,2013-04-06 0:00
SO55814,217,1,34.99,0.8748,2013-04-07 0:00
SO56019,217,1,34.99,0.8748,2013-04-10 0:00
SO56110,217,1,34.99,0.8748,2013-04-12 0:00
SO56128,217,1,34.99,0.8748,2013-04-13 0:00
SO56332,217,1,34.99,0.8748,2013-04-17 0:00
SO56342,217,1,34.99,0.8748,2013-04-17 0:00
SO56367,217,1,34.99,0.8748,2013-04-17 0:00
SO56527,217,1,34.99,0.8748,2013-04-20 0:00
SO56598,217,1,34.99,0.8748,2013-04-21 0:00
SO56786,217,1,34.99,0.8748,2013-04-25 0:00
SO56913,217,1,34.99,0.8748,2013-04-28 0:00
SO57003,217,1,34.99,0.8748,2013-04-29 0:00
SO57293,217,1,34.99,0.8748,2013-05-01 0:00
SO57415,217,1,34.99,0.8748,2013-05-03 0:00
SO57474,217,1,34.99,0.8748,2013-05-04 0:00
SO57485,217,1,34.99,0.8748,2013-05-05 0:00
SO57736,217,1,34.99,0.8748,2013-05-09 0:00
SO57799,217,1,34.99,0.8748,2013-05-11 0:00
SO57940,217,1,34.99,0.8748,2013-05-13 0:00
SO58182,217,1,34.99,0.8748,2013-05-17 0:00
SO58341,217,1,34.99,0.8748,2013-05-20 0:00
SO58356,217,1,34.99,0.8748,2013-05-21 0:00
SO58403,217,1,34.99,0.8748,2013-05-21 0:00
SO58702,217,1,34.99,0.8748,2013-05-27 0:00
SO58710,217,1,34.99,0.8748,2013-05-27 0:00
SO58765,217,1,34.99,0.8748,2013-05-27 0:00
SO59142,217,1,34.99,0.8748,2013-05-30 0:00
SO59464,217,1,34.99,0.8748,2013-06-04 0:00
SO59501,217,1,34.99,0.8748,2013-06-05 0:00
SO59560,217,1,34.99,0.8748,2013-06-05 0:00
SO59647,217,1,34.99,0.8748,2013-06-06 0:00
SO59694,217,1,34.99,0.8748,2013-06-07 0:00
SO59696,217,1,34.99,0.8748,2013-06-07 0:00
SO59763,217,1,34.99,0.8748,2013-06-09 0:00
SO59882,217,1,34.99,0.8748,2013-06-10 0:00
SO60122,217,1,34.99,0.8748,2013-06-13 0:00
SO60180,217,1,34.99,0.8748,2013-06-15 0:00
SO60295,217,1,34.99,0.8748,2013-06-16 0:00
SO60297,217,1,34.99,0.8748,2013-06-16 0:00
SO60433,217,1,34.99,0.8748,2013-06-18 0:00
SO60434,217,1,34.99,0.8748,2013-06-18 0:00
SO60451,217,1,34.99,0.8748,2013-06-18 0:00
SO60518,217,1,34.99,0.8748,2013-06-19 0:00
SO60552,217,1,34.99,0.8748,2013-06-20 0:00
SO60885,217,1,34.99,0.8748,2013-06-25 0:00
SO60886,217,1,34.99,0.8748,2013-06-25 0:00
SO61161,217,1,34.99,0.8748,2013-06-29 0:00
SO61307,217,1,34.99,0.8748,2013-06-30 0:00
SO61318,217,1,34.99,0.8748,2013-07-01 0:00
SO61922,217,1,34.99,0.8748,2013-07-11 0:00
SO61978,217,1,34.99,0.8748,2013-07-12 0:00
SO62019,217,1,34.99,0.8748,2013-07-12 0:00
SO62137,217,1,34.99,0.8748,2013-07-14 0:00
SO62156,217,1,34.99,0.8748,2013-07-14 0:00
SO62342,217,1,34.99,0.8748,2013-07-17 0:00
SO62580,217,1,34.99,0.8748,2013-07-21 0:00
SO62815,217,1,34.99,0.8748,2013-07-25 0:00
SO63001,217,1,34.99,0.8748,2013-07-28 0:00
SO63107,217,1,34.99,0.8748,2013-07-30 0:00
SO63116,217,1,34.99,0.8748,2013-07-30 0:00
SO63296,217,1,34.99,0.8748,2013-07-31 0:00
SO63436,217,1,34.99,0.8748,2013-08-02 0:00
SO63437,217,1,34.99,0.8748,2013-08-02 0:00
SO63676,217,1,34.99,0.8748,2013-08-05 0:00
SO63754,217,1,34.99,0.8748,2013-08-06 0:00
SO63756,217,1,34.99,0.8748,2013-08-06 0:00
SO63797,217,1,34.99,0.8748,2013-08-07 0:00
SO63820,217,1,34.99,0.8748,2013-08-07 0:00
SO63933,217,1,34.99,0.8748,2013-08-09 0:00
SO64004,217,1,34.99,0.8748,2013-08-11 0:00
SO64040,217,1,34.99,0.8748,2013-08-11 0:00
SO64052,217,1,34.99,0.8748,2013-08-11 0:00
SO64162,217,1,34.99,0.8748,2013-08-13 0:00
SO64220,217,1,34.99,0.8748,2013-08-14 0:00
SO64244,217,1,34.99,0.8748,2013-08-14 0:00
SO64360,217,1,34.99,0.8748,2013-08-16 0:00
SO64596,217,1,34.99,0.8748,2013-08-19 0:00
SO64597,217,1,34.99,0.8748,2013-08-19 0:00
SO64719,217,1,34.99,0.8748,2013-08-21 0:00
SO64775,217,1,34.99,0.8748,2013-08-22 0:00
SO64852,217,1,34.99,0.8748,2013-08-23 0:00
SO64935,217,1,34.99,0.8748,2013-08-25 0:00
SO65093,217,1,34.99,0.8748,2013-08-28 0:00
SO65141,217,1,34.99,0.8748,2013-08-28 0:00
SO65331,217,1,34.99,0.8748,2013-08-29 0:00
SO65444,217,1,34.99,0.8748,2013-08-30 0:00
SO65733,217,1,34.99,0.8748,2013-09-04 0:00
SO65743,217,1,34.99,0.8748,2013-09-04 0:00
SO65938,217,1,34.99,0.8748,2013-09-07 0:00
SO66059,217,1,34.99,0.8748,2013-09-09 0:00
SO66136,217,1,34.99,0.8748,2013-09-10 0:00
SO66159,217,1,34.99,0.8748,2013-09-11 0:00
SO66248,217,1,34.99,0.8748,2013-09-12 0:00
SO66490,217,1,34.99,0.8748,2013-09-16 0:00
SO66620,217,1,34.99,0.8748,2013-09-18 0:00
SO67151,217,1,34.99,0.8748,2013-09-27 0:00
SO67425,217,1,34.99,0.8748,2013-09-30 0:00
SO67625,217,1,34.99,0.8748,2013-10-02 0:00
SO67770,217,1,34.99,0.8748,2013-10-05 0:00
SO67846,217,1,34.99,0.8748,2013-10-06 0:00
SO67970,217,1,34.99,0.8748,2013-10-08 0:00
SO68272,217,1,34.99,0.8748,2013-10-13 0:00
SO68401,217,1,34.99,0.8748,2013-10-14 0:00
SO68446,217,1,34.99,0.8748,2013-10-15 0:00
SO68538,217,1,34.99,0.8748,2013-10-16 0:00
SO68667,217,1,34.99,0.8748,2013-10-18 0:00
SO68734,217,1,34.99,0.8748,2013-10-19 0:00
SO68788,217,1,34.99,0.8748,2013-10-20 0:00
SO68892,217,1,34.99,0.8748,2013-10-22 0:00
SO68955,217,1,34.99,0.8748,2013-10-23 0:00
SO68999,217,1,34.99,0.8748,2013-10-23 0:00
SO69243,217,1,34.99,0.8748,2013-10-26 0:00
SO69375,217,1,34.99,0.8748,2013-10-28 0:00
SO69628,217,1,34.99,0.8748,2013-10-29 0:00
SO69655,217,1,34.99,0.8748,2013-10-29 0:00
SO69845,217,1,34.99,0.8748,2013-11-01 0:00
SO69846,217,1,34.99,0.8748,2013-11-01 0:00
SO69942,217,1,34.99,0.8748,2013-11-02 0:00
SO69950,217,1,34.99,0.8748,2013-11-03 0:00
SO70149,217,1,34.99,0.8748,2013-11-05 0:00
SO70169,217,1,34.99,0.8748,2013-11-06 0:00
SO70433,217,1,34.99,0.8748,2013-11-09 0:00
SO70647,217,1,34.99,0.8748,2013-11-12 0:00
SO70726,217,1,34.99,0.8748,2013-11-13 0:00
SO71000,217,1,34.99,0.8748,2013-11-17 0:00
SO71020,217,1,34.99,0.8748,2013-11-17 0:00
SO71158,217,1,34.99,0.8748,2013-11-20 0:00
SO71192,217,1,34.99,0.8748,2013-11-20 0:00
SO71194,217,1,34.99,0.8748,2013-11-20 0:00
SO71264,217,1,34.99,0.8748,2013-11-21 0:00
SO71284,217,1,34.99,0.8748,2013-11-22 0:00
SO71415,217,1,34.99,0.8748,2013-11-23 0:00
SO71559,217,1,34.99,0.8748,2013-11-26 0:00
SO71565,217,1,34.99,0.8748,2013-11-26 0:00
SO71626,217,1,34.99,0.8748,2013-11-27 0:00
SO72060,217,1,34.99,0.8748,2013-11-30 0:00
SO72133,217,1,34.99,0.8748,2013-12-02 0:00
SO72269,217,1,34.99,0.8748,2013-12-03 0:00
SO72280,217,1,34.99,0.8748,2013-12-04 0:00
SO72329,217,1,34.99,0.8748,2013-12-04 0:00
SO72412,217,1,34.99,0.8748,2013-12-05 0:00
SO72485,217,1,34.99,0.8748,2013-12-06 0:00
SO72622,217,1,34.99,0.8748,2013-12-08 0:00
SO72638,217,1,34.99,0.8748,2013-12-08 0:00
SO72639,217,1,34.99,0.8748,2013-12-08 0:00
SO72705,217,1,34.99,0.8748,2013-12-09 0:00
SO72728,217,1,34.99,0.8748,2013-12-10 0:00
SO72788,217,1,34.99,0.8748,2013-12-10 0:00
SO72829,217,1,34.99,0.8748,2013-12-11 0:00
SO72918,217,1,34.99,0.8748,2013-12-12 0:00
SO73180,217,1,34.99,0.8748,2013-12-15 0:00
SO73336,217,1,34.99,0.8748,2013-12-17 0:00
SO73417,217,1,34.99,0.8748,2013-12-19 0:00
SO73476,217,1,34.99,0.8748,2013-12-19 0:00
SO73502,217,1,34.99,0.8748,2013-12-19 0:00
SO73565,217,1,34.99,0.8748,2013-12-20 0:00
SO73709,217,1,34.99,0.8748,2013-12-22 0:00
SO73712,217,1,34.99,0.8748,2013-12-22 0:00
SO73785,217,1,34.99,0.8748,2013-12-23 0:00
SO73786,217,1,34.99,0.8748,2013-12-23 0:00
SO74094,217,1,34.99,0.8748,2013-12-27 0:00
SO74095,217,1,34.99,0.8748,2013-12-27 0:00
SO51352,222,1,34.99,0.8748,2013-01-07 0:00
SO51922,222,1,34.99,0.8748,2013-01-29 0:00
SO51927,222,1,34.99,0.8748,2013-01-29 0:00
SO52373,222,1,34.99,0.8748,2013-02-07 0:00
SO52414,222,1,34.99,0.8748,2013-02-08 0:00
SO52475,222,1,34.99,0.8748,2013-02-09 0:00
SO52586,222,1,34.99,0.8748,2013-02-11 0:00
SO52970,222,1,34.99,0.8748,2013-02-19 0:00
SO53190,222,1,34.99,0.8748,2013-02-23 0:00
SO54044,222,1,34.99,0.8748,2013-03-08 0:00
SO54045,222,1,34.99,0.8748,2013-03-08 0:00
SO54823,222,1,34.99,0.8748,2013-03-22 0:00
SO54893,222,1,34.99,0.8748,2013-03-23 0:00
SO55334,222,1,34.99,0.8748,2013-03-30 0:00
SO55457,222,1,34.99,0.8748,2013-04-01 0:00
SO55615,222,1,34.99,0.8748,2013-04-04 0:00
SO55616,222,1,34.99,0.8748,2013-04-04 0:00
SO55973,222,1,34.99,0.8748,2013-04-10 0:00
SO56431,222,1,34.99,0.8748,2013-04-19 0:00
SO56490,222,1,34.99,0.8748,2013-04-20 0:00
SO56600,222,1,34.99,0.8748,2013-04-22 0:00
SO56804,222,1,34.99,0.8748,2013-04-26 0:00
SO57373,222,1,34.99,0.8748,2013-05-03 0:00
SO57377,222,1,34.99,0.8748,2013-05-03 0:00
SO57538,222,1,34.99,0.8748,2013-05-06 0:00
SO57635,222,1,34.99,0.8748,2013-05-08 0:00
SO57752,222,1,34.99,0.8748,2013-05-10 0:00
SO58023,222,1,34.99,0.8748,2013-05-15 0:00
SO58065,222,1,34.99,0.8748,2013-05-15 0:00
SO58066,222,1,34.99,0.8748,2013-05-15 0:00
SO58132,222,1,34.99,0.8748,2013-05-17 0:00
SO58135,222,1,34.99,0.8748,2013-05-17 0:00
SO58292,222,1,34.99,0.8748,2013-05-20 0:00
SO58593,222,1,34.99,0.8748,2013-05-25 0:00
SO58595,222,1,34.99,0.8748,2013-05-25 0:00
SO59584,222,1,34.99,0.8748,2013-06-06 0:00
SO59713,222,1,34.99,0.8748,2013-06-08 0:00
SO59841,222,1,34.99,0.8748,2013-06-10 0:00
SO59961,222,1,34.99,0.8748,2013-06-11 0:00
SO61315,222,1,34.99,0.8748,2013-07-01 0:00
SO61974,222,1,34.99,0.8748,2013-07-12 0:00
SO62091,222,1,34.99,0.8748,2013-07-14 0:00
SO62479,222,1,34.99,0.8748,2013-07-20 0:00
SO63005,222,1,34.99,0.8748,2013-07-29 0:00
SO63410,222,1,34.99,0.8748,2013-08-01 0:00
SO63434,222,1,34.99,0.8748,2013-08-02 0:00
SO64461,222,1,34.99,0.8748,2013-08-18 0:00
SO64599,222,1,34.99,0.8748,2013-08-19 0:00
SO64613,222,1,34.99,0.8748,2013-08-20 0:00
SO64660,222,1,34.99,0.8748,2013-08-20 0:00
SO64662,222,1,34.99,0.8748,2013-08-20 0:00
SO64952,222,1,34.99,0.8748,2013-08-26 0:00
SO65024,222,1,34.99,0.8748,2013-08-27 0:00
SO65505,222,1,34.99,0.8748,2013-09-01 0:00
SO65508,222,1,34.99,0.8748,2013-09-01 0:00
SO65684,222,1,34.99,0.8748,2013-09-04 0:00
SO66023,222,1,34.99,0.8748,2013-09-09 0:00
SO66210,222,1,34.99,0.8748,2013-09-12 0:00
SO66520,222,1,34.99,0.8748,2013-09-17 0:00
SO66571,222,1,34.99,0.8748,2013-09-18 0:00
SO66649,222,1,34.99,0.8748,2013-09-19 0:00
SO66770,222,1,34.99,0.8748,2013-09-21 0:00
SO66771,222,1,34.99,0.8748,2013-09-21 0:00
SO67353,222,1,34.99,0.8748,2013-09-29 0:00
SO67414,222,1,34.99,0.8748,2013-09-29 0:00
SO67842,222,1,34.99,0.8748,2013-10-06 0:00
SO67892,222,1,34.99,0.8748,2013-10-06 0:00
SO68031,222,1,34.99,0.8748,2013-10-09 0:00
SO68093,222,1,34.99,0.8748,2013-10-10 0:00
SO68683,222,1,34.99,0.8748,2013-10-19 0:00
SO68685,222,1,34.99,0.8748,2013-10-19 0:00
SO68720,222,1,34.99,0.8748,2013-10-19 0:00
SO68813,222,1,34.99,0.8748,2013-10-21 0:00
SO69633,222,1,34.99,0.8748,2013-10-29 0:00
SO69869,222,1,34.99,0.8748,2013-11-02 0:00
SO69870,222,1,34.99,0.8748,2013-11-02 0:00
SO70456,222,1,34.99,0.8748,2013-11-10 0:00
SO70951,222,1,34.99,0.8748,2013-11-17 0:00
SO71704,222,1,34.99,0.8748,2013-11-28 0:00
SO72003,222,1,34.99,0.8748,2013-11-30 0:00
SO72359,222,1,34.99,0.8748,2013-12-05 0:00
SO72732,222,1,34.99,0.8748,2013-12-10 0:00
SO72855,222,1,34.99,0.8748,2013-12-12 0:00
SO73261,222,1,34.99,0.8748,2013-12-17 0:00
SO73339,222,1,34.99,0.8748,2013-12-18 0:00
SO73583,222,1,34.99,0.8748,2013-12-21 0:00
SO73584,222,1,34.99,0.8748,2013-12-21 0:00
SO51447,217,1,34.99,0.8748,2013-01-13 0:00
SO51629,217,1,34.99,0.8748,2013-01-24 0:00
SO51973,217,1,34.99,0.8748,2013-01-30 0:00
SO52072,217,1,34.99,0.8748,2013-02-01 0:00
SO52285,217,1,34.99,0.8748,2013-02-05 0:00
SO52365,217,1,34.99,0.8748,2013-02-07 0:00
SO52618,217,1,34.99,0.8748,2013-02-12 0:00
SO53074,217,1,34.99,0.8748,2013-02-21 0:00
SO53077,217,1,34.99,0.8748,2013-02-21 0:00
SO53246,217,1,34.99,0.8748,2013-02-24 0:00
SO53442,217,1,34.99,0.8748,2013-02-27 0:00
SO53722,217,1,34.99,0.8748,2013-03-02 0:00
SO54592,217,1,34.99,0.8748,2013-03-18 0:00
SO54886,217,1,34.99,0.8748,2013-03-23 0:00
SO54892,217,1,34.99,0.8748,2013-03-23 0:00
SO55618,217,1,34.99,0.8748,2013-04-04 0:00
SO55931,217,1,34.99,0.8748,2013-04-09 0:00
SO56438,217,1,34.99,0.8748,2013-04-19 0:00
SO56760,217,1,34.99,0.8748,2013-04-25 0:00
SO56788,217,1,34.99,0.8748,2013-04-25 0:00
SO57431,217,1,34.99,0.8748,2013-05-04 0:00
SO57750,217,1,34.99,0.8748,2013-05-10 0:00
SO57959,217,1,34.99,0.8748,2013-05-14 0:00
SO58133,217,1,34.99,0.8748,2013-05-17 0:00
SO58479,217,1,34.99,0.8748,2013-05-23 0:00
SO58590,217,1,34.99,0.8748,2013-05-25 0:00
SO58642,217,1,34.99,0.8748,2013-05-26 0:00
SO58716,217,1,34.99,0.8748,2013-05-27 0:00
SO58780,217,1,34.99,0.8748,2013-05-28 0:00
SO59144,217,1,34.99,0.8748,2013-05-31 0:00
SO59459,217,1,34.99,0.8748,2013-06-04 0:00
SO59494,217,1,34.99,0.8748,2013-06-05 0:00
SO59708,217,1,34.99,0.8748,2013-06-07 0:00
SO59908,217,1,34.99,0.8748,2013-06-11 0:00
SO59990,217,1,34.99,0.8748,2013-06-12 0:00
SO60459,217,1,34.99,0.8748,2013-06-19 0:00
SO61662,217,1,34.99,0.8748,2013-07-07 0:00
SO61784,217,1,34.99,0.8748,2013-07-09 0:00
SO62292,217,1,34.99,0.8748,2013-07-17 0:00
SO62519,217,1,34.99,0.8748,2013-07-20 0:00
SO62863,217,1,34.99,0.8748,2013-07-26 0:00
SO63067,217,1,34.99,0.8748,2013-07-30 0:00
SO63818,217,1,34.99,0.8748,2013-08-07 0:00
SO63884,217,1,34.99,0.8748,2013-08-09 0:00
SO63886,217,1,34.99,0.8748,2013-08-09 0:00
SO64000,217,1,34.99,0.8748,2013-08-11 0:00
SO64298,217,1,34.99,0.8748,2013-08-16 0:00
SO64528,217,1,34.99,0.8748,2013-08-19 0:00
SO64529,217,1,34.99,0.8748,2013-08-19 0:00
SO64612,217,1,34.99,0.8748,2013-08-20 0:00
SO64857,217,1,34.99,0.8748,2013-08-24 0:00
SO64899,217,1,34.99,0.8748,2013-08-25 0:00
SO64953,217,1,34.99,0.8748,2013-08-26 0:00
SO65026,217,1,34.99,0.8748,2013-08-27 0:00
SO65459,217,1,34.99,0.8748,2013-08-31 0:00
SO65669,217,1,34.99,0.8748,2013-09-03 0:00
SO65749,217,1,34.99,0.8748,2013-09-05 0:00
SO65955,217,1,34.99,0.8748,2013-09-08 0:00
SO66435,217,1,34.99,0.8748,2013-09-16 0:00
SO66821,217,1,34.99,0.8748,2013-09-21 0:00
SO67148,217,1,34.99,0.8748,2013-09-27 0:00
SO67211,217,1,34.99,0.8748,2013-09-28 0:00
SO67503,217,1,34.99,0.8748,2013-10-01 0:00
SO67697,217,1,34.99,0.8748,2013-10-04 0:00
SO67843,217,1,34.99,0.8748,2013-10-06 0:00
SO68269,217,1,34.99,0.8748,2013-10-13 0:00
SO68270,217,1,34.99,0.8748,2013-10-13 0:00
SO68344,217,1,34.99,0.8748,2013-10-14 0:00
SO68742,217,1,34.99,0.8748,2013-10-20 0:00
SO68891,217,1,34.99,0.8748,2013-10-22 0:00
SO68896,217,1,34.99,0.8748,2013-10-22 0:00
SO68957,217,1,34.99,0.8748,2013-10-23 0:00
SO69797,217,1,34.99,0.8748,2013-11-01 0:00
SO70824,217,1,34.99,0.8748,2013-11-15 0:00
SO70948,217,1,34.99,0.8748,2013-11-17 0:00
SO71096,217,1,34.99,0.8748,2013-11-19 0:00
SO71353,217,1,34.99,0.8748,2013-11-23 0:00
SO71429,217,1,34.99,0.8748,2013-11-24 0:00
SO72492,217,1,34.99,0.8748,2013-12-06 0:00
SO72494,217,1,34.99,0.8748,2013-12-06 0:00
SO73260,217,1,34.99,0.8748,2013-12-17 0:00
SO73384,217,1,34.99,0.8748,2013-12-18 0:00
SO73764,217,1,34.99,0.8748,2013-12-23 0:00
SO73792,217,1,34.99,0.8748,2013-12-24 0:00
SO73946,217,1,34.99,0.8748,2013-12-26 0:00
SO74105,217,1,34.99,0.8748,2013-12-28 0:00
SO74136,217,1,34.99,0.8748,2013-12-28 0:00
SO51595,214,1,34.99,0.8748,2013-01-22 0:00
SO51926,214,1,34.99,0.8748,2013-01-29 0:00
SO52165,214,1,34.99,0.8748,2013-02-03 0:00
SO52217,214,1,34.99,0.8748,2013-02-04 0:00
SO52366,214,1,34.99,0.8748,2013-02-07 0:00
SO52717,214,1,34.99,0.8748,2013-02-13 0:00
SO52884,214,1,34.99,0.8748,2013-02-17 0:00
SO53011,214,1,34.99,0.8748,2013-02-20 0:00
SO53404,214,1,34.99,0.8748,2013-02-27 0:00
SO53405,214,1,34.99,0.8748,2013-02-27 0:00
SO53984,214,1,34.99,0.8748,2013-03-07 0:00
SO54106,214,1,34.99,0.8748,2013-03-09 0:00
SO54196,214,1,34.99,0.8748,2013-03-11 0:00
SO54257,214,1,34.99,0.8748,2013-03-12 0:00
SO55095,214,1,34.99,0.8748,2013-03-27 0:00
SO55460,214,1,34.99,0.8748,2013-04-01 0:00
SO55507,214,1,34.99,0.8748,2013-04-02 0:00
SO55746,214,1,34.99,0.8748,2013-04-06 0:00
SO55819,214,1,34.99,0.8748,2013-04-07 0:00
SO55928,214,1,34.99,0.8748,2013-04-09 0:00
SO55972,214,1,34.99,0.8748,2013-04-10 0:00
SO56114,214,1,34.99,0.8748,2013-04-12 0:00
SO56129,214,1,34.99,0.8748,2013-04-13 0:00
SO56131,214,1,34.99,0.8748,2013-04-13 0:00
SO56190,214,1,34.99,0.8748,2013-04-14 0:00
SO56381,214,1,34.99,0.8748,2013-04-18 0:00
SO56435,214,1,34.99,0.8748,2013-04-19 0:00
SO56491,214,1,34.99,0.8748,2013-04-20 0:00
SO56492,214,1,34.99,0.8748,2013-04-20 0:00
SO56647,214,1,34.99,0.8748,2013-04-23 0:00
SO56698,214,1,34.99,0.8748,2013-04-24 0:00
SO57004,214,1,34.99,0.8748,2013-04-29 0:00
SO57196,214,1,34.99,0.8748,2013-04-30 0:00
SO57295,214,1,34.99,0.8748,2013-05-01 0:00
SO57375,214,1,34.99,0.8748,2013-05-03 0:00
SO57751,214,1,34.99,0.8748,2013-05-10 0:00
SO58200,214,1,34.99,0.8748,2013-05-18 0:00
SO58290,214,1,34.99,0.8748,2013-05-20 0:00
SO58420,214,1,34.99,0.8748,2013-05-22 0:00
SO58478,214,1,34.99,0.8748,2013-05-23 0:00
SO59081,214,1,34.99,0.8748,2013-05-30 0:00
SO59275,214,1,34.99,0.8748,2013-06-02 0:00
SO59492,214,1,34.99,0.8748,2013-06-05 0:00
SO59499,214,1,34.99,0.8748,2013-06-05 0:00
SO59840,214,1,34.99,0.8748,2013-06-10 0:00
SO59911,214,1,34.99,0.8748,2013-06-11 0:00
SO60178,214,1,34.99,0.8748,2013-06-14 0:00
SO60460,214,1,34.99,0.8748,2013-06-19 0:00
SO60963,214,1,34.99,0.8748,2013-06-27 0:00
SO61320,214,1,34.99,0.8748,2013-07-01 0:00
SO61912,214,1,34.99,0.8748,2013-07-10 0:00
SO61977,214,1,34.99,0.8748,2013-07-12 0:00
SO62282,214,1,34.99,0.8748,2013-07-16 0:00
SO62347,214,1,34.99,0.8748,2013-07-18 0:00
SO62348,214,1,34.99,0.8748,2013-07-18 0:00
SO62397,214,1,34.99,0.8748,2013-07-19 0:00
SO62520,214,1,34.99,0.8748,2013-07-20 0:00
SO62676,214,1,34.99,0.8748,2013-07-23 0:00
SO62693,214,1,34.99,0.8748,2013-07-23 0:00
SO62700,214,1,34.99,0.8748,2013-07-24 0:00
SO62999,214,1,34.99,0.8748,2013-07-28 0:00
SO63109,214,1,34.99,0.8748,2013-07-30 0:00
SO63440,214,1,34.99,0.8748,2013-08-02 0:00
SO63825,214,1,34.99,0.8748,2013-08-08 0:00
SO63885,214,1,34.99,0.8748,2013-08-09 0:00
SO63889,214,1,34.99,0.8748,2013-08-09 0:00
SO64245,214,1,34.99,0.8748,2013-08-15 0:00
SO64898,214,1,34.99,0.8748,2013-08-25 0:00
SO65023,214,1,34.99,0.8748,2013-08-27 0:00
SO65808,214,1,34.99,0.8748,2013-09-06 0:00
SO66024,214,1,34.99,0.8748,2013-09-09 0:00
